state,municipality,district,subdistrict,id
RJ,Barra Mansa,Antônio Rocha,,33004070900
RJ,Barra Mansa,Floriano,,33004071500
RJ,Barra Mansa,Nossa Senhora do Amparo,,33004072000
RJ,Barra Mansa,Rialto,,33004073000
RJ,Barra Mansa,Santa Rita de Cássia,,33004074000
RJ,Belford Roxo,Belford Roxo,Areia Branca,33004560501
RJ,Belford Roxo,Belford Roxo,Nova Aurora,33004560502
RJ,Belford Roxo,Belford Roxo,Jardim Redentor,33004560503
RJ,Belford Roxo,Belford Roxo,Parque São José,33004560504
RJ,Belford Roxo,Belford Roxo,Lote XV,33004560505
RJ,Bom Jardim,Bom Jardim,,33005060500
RJ,Bom Jardim,Banquete,,33005061000
RJ,Bom Jardim,Barra Alegre,,33005061500
RJ,Bom Jardim,São José do Ribeirão,,33005062000
RJ,Bom Jesus do Itabapoana,Bom Jesus do Itabapoana,,33006050500
RJ,Bom Jesus do Itabapoana,Calheiros,,33006051000
