UF,Município,Nome Município,Distrito,Nome Distrito,Subdistrito,Nome Subdistrito,Arquivo
PA,1506583,Santa Maria das Barreiras,15,Nova Esperança,00,,15065831500
PA,1506609,Santa Maria do Pará,05,Santa Maria do Pará,00,,15066090500
PA,1506708,Santana do Araguaia,05,Santana do Araguaia,00,,15067080500
PA,1506807,Santarém,05,Santarém,00,,15068070500
PA,1506807,Santarém,10,Alter do Chão,00,,15068071000
PA,1506807,Santarém,25,Boim,00,,15068072500
PA,1506807,Santarém,30,Curuai,00,,15068073000
PA,1506807,Santarém,35,Mujuí dos Campos,00,,15068073500
PA,1506906,Santarém Novo,05,Santarém Novo,00,,15069060500
PA,1507003,Santo Antônio do Tauá,05,Santo Antônio do Tauá,00,,15070030500
PA,1507003,Santo Antônio do Tauá,10,Espírito Santo do Tauá,00,,15070031000
PA,1507003,Santo Antônio do Tauá,15,São Raimundo de Borralhos,00,,15070031500
PA,1507102,São Caetano de Odivelas,05,São Caetano de Odivelas,00,,15071020500
PA,1507102,São Caetano de Odivelas,10,Perseverança,00,,15071021000
PA,1507151,São Domingos do Araguaia,05,São Domingos do Araguaia,00,,15071510500
PA,1507201,São Domingos do Capim,05,São Domingos do Capim,00,,15072010500
PA,1507300,São Félix do Xingu,05,São Félix do Xingu,00,,15073000500
PA,1507300,São Félix do Xingu,25,Taboca,00,,15073002500
PA,1507300,São Félix do Xingu,30,Vila Ladeira Vermelha,00,,15073003000
PA,1507300,São Félix do Xingu,35,Vila Lindoeste,00,,15073003500
PA,1507300,São Félix do Xingu,40,Vila Nereu,00,,15073004000
PA,1507409,São Francisco do Pará,05,São Francisco do Pará,00,,15074090500
PA,1507458,São Geraldo do Araguaia,05,São Geraldo do Araguaia,00,,15074580500
PA,1507466,São João da Ponta,05,São João da Ponta,00,,15074660500
PA,1507474,São João de Pirabas,05,São João de Pirabas,00,,15074740500
PA,1507474,São João de Pirabas,10,Japerica,00,,15074741000
PA,1507508,São João do Araguaia,05,São João do Araguaia,00,,15075080500
PA,1507508,São João do Araguaia,10,Apinagés,00,,15075081000
PA,1507607,São Miguel do Guamá,05,São Miguel do Guamá,00,,15076070500
PA,1507607,São Miguel do Guamá,10,Caju,00,,15076071000
PA,1507607,São Miguel do Guamá,15,Urucuri,00,,15076071500
PA,1507607,São Miguel do Guamá,20,Urucuriteua,00,,15076072000
PA,1507706,São Sebastião da Boa Vista,05,São Sebastião da Boa Vista,00,,15077060500
PA,1507755,Sapucaia,05,Sapucaia,00,,15077550500
PA,1507805,Senador José Porfírio,05,Senador José Porfírio,00,,15078050500
PA,1507904,Soure,05,Soure,00,,15079040500
PA,1507953,Tailândia,05,Tailândia,00,,15079530500
PA,1507961,Terra Alta,05,Terra Alta,00,,15079610500
PA,1507979,Terra Santa,05,Terra Santa,00,,15079790500
PA,1508001,Tomé-Açu,05,Tomé-Açu,00,,15080010500
PA,1508035,Tracuateua,05,Tracuateua,00,,15080350500
PA,1508050,Trairão,05,Trairão,00,,15080500500
PA,1508084,Tucumã,05,Tucumã,00,,15080840500
PA,1508100,Tucuruí,05,Tucuruí,00,,15081000500
PA,1508126,Ulianópolis,05,Ulianópolis,00,,15081260500
PA,1508159,Uruará,05,Uruará,00,,15081590500
PA,1508159,Uruará,10,Alvorada,00,,15081591000
PA,1508209,Vigia,05,Vigia,00,,15082090500
PA,1508209,Vigia,15,Porto Salvo,00,,15082091500
PA,1508308,Viseu,05,Viseu,00,,15083080500
PA,1508308,Viseu,15,Fernandes Belo,00,,15083081500
PA,1508308,Viseu,20,São José do Gurupi,00,,15083082000
PA,1508308,Viseu,25,São José do Piriá,00,,15083082500
PA,1508357,Vitória do Xingu,05,Vitória do Xingu,00,,15083570500
PA,1508407,Xinguara,05,Xinguara,00,,15084070500
AP,1600055,Serra do Navio,05,Serra do Navio,00,,16000550500
AP,1600055,Serra do Navio,10,Cachaço,00,,16000551000
AP,1600105,Amapá,05,Amapá,00,,16001050500
AP,1600105,Amapá,15,Sucuriju,00,,16001051500
AP,1600154,Pedra Branca do Amapari,05,Pedra Branca do Amapari,00,,16001540500
AP,1600204,Calçoene,05,Calçoene,00,,16002040500
AP,1600204,Calçoene,10,Cunani,00,,16002041000
AP,1600204,Calçoene,15,Lourenço,00,,16002041500
AP,1600212,Cutias,05,Cutias,00,,16002120500
AP,1600238,Ferreira Gomes,05,Ferreira Gomes,00,,16002380500
AP,1600253,Itaubal,05,Itaubal,00,,16002530500
AP,1600279,Laranjal do Jari,05,Laranjal do Jari,00,,16002790500
AP,1600303,Macapá,05,Macapá,00,,16003030500
AP,1600303,Macapá,10,Bailique,00,,16003031000
AP,1600303,Macapá,11,Carapanantuba,00,,16003031100
AP,1600303,Macapá,12,Fazendinha,00,,16003031200
AP,1600303,Macapá,24,São Joaquim do Pacuí,00,,16003032400
AP,1600402,Mazagão,05,Mazagão,00,,16004020500
AP,1600402,Mazagão,08,Carvão,00,,16004020800
AP,1600402,Mazagão,15,Mazagão Velho,00,,16004021500
AP,1600501,Oiapoque,05,Oiapoque,00,,16005010500
AP,1600501,Oiapoque,10,Clevelândia do Norte,00,,16005011000
AP,1600501,Oiapoque,15,Vila Velha,00,,16005011500
AP,1600535,Porto Grande,05,Porto Grande,00,,16005350500
AP,1600550,Pracuúba,05,Pracuúba,00,,16005500500
AP,1600600,Santana,05,Santana,00,,16006000500
AP,1600600,Santana,07,Anauerapucu,00,,16006000700
AP,1600600,Santana,10,Igarapé do Lago,00,,16006001000
AP,1600600,Santana,15,Ilha de Santana,00,,16006001500
AP,1600600,Santana,20,Piaçacá,00,,16006002000
AP,1600600,Santana,23,Pirativa,00,,16006002300
AP,1600709,Tartarugalzinho,05,Tartarugalzinho,00,,16007090500
AP,1600808,Vitória do Jari,05,Vitória do Jari,00,,16008080500
TO,1700251,Abreulândia,05,Abreulândia,00,,17002510500
TO,1700301,Aguiarnópolis,05,Aguiarnópolis,00,,17003010500
TO,1700350,Aliança do Tocantins,05,Aliança do Tocantins,00,,17003500500
TO,1700400,Almas,05,Almas,00,,17004000500
TO,1700707,Alvorada,05,Alvorada,00,,17007070500
TO,1701002,Ananás,05,Ananás,00,,17010020500
TO,1701051,Angico,05,Angico,00,,17010510500
TO,1701101,Aparecida do Rio Negro,05,Aparecida do Rio Negro,00,,17011010500
TO,1701309,Aragominas,05,Aragominas,00,,17013090500
TO,1701903,Araguacema,05,Araguacema,00,,17019030500
TO,1702000,Araguaçu,05,Araguaçu,00,,17020000500
TO,1702109,Araguaína,05,Araguaína,00,,17021090500
TO,1702158,Araguanã,05,Araguanã,00,,17021580500
TO,1702208,Araguatins,05,Araguatins,00,,17022080500
TO,1702208,Araguatins,10,Natal,00,,17022081000
TO,1702307,Arapoema,05,Arapoema,00,,17023070500
TO,1702406,Arraias,05,Arraias,00,,17024060500
TO,1702406,Arraias,10,Cana Brava,00,,17024061000
TO,1702554,Augustinópolis,05,Augustinópolis,00,,17025540500
TO,1702703,Aurora do Tocantins,05,Aurora do Tocantins,00,,17027030500
TO,1702901,Axixá do Tocantins,05,Axixá do Tocantins,00,,17029010500
TO,1703008,Babaçulândia,05,Babaçulândia,00,,17030080500
TO,1703057,Bandeirantes do Tocantins,05,Bandeirantes do Tocantins,00,,17030570500
TO,1703073,Barra do Ouro,05,Barra do Ouro,00,,17030730500
TO,1703107,Barrolândia,05,Barrolândia,00,,17031070500
TO,1703206,Bernardo Sayão,05,Bernardo Sayão,00,,17032060500
TO,1703305,Bom Jesus do Tocantins,05,Bom Jesus do Tocantins,00,,17033050500
TO,1703602,Brasilândia do Tocantins,05,Brasilândia do Tocantins,00,,17036020500
TO,1703701,Brejinho de Nazaré,05,Brejinho de Nazaré,00,,17037010500
TO,1703800,Buriti do Tocantins,05,Buriti do Tocantins,00,,17038000500
TO,1703826,Cachoeirinha,05,Cachoeirinha,00,,17038260500
TO,1703842,Campos Lindos,05,Campos Lindos,00,,17038420500
TO,1703867,Cariri do Tocantins,05,Cariri do Tocantins,00,,17038670500
TO,1703883,Carmolândia,05,Carmolândia,00,,17038830500
TO,1703891,Carrasco Bonito,05,Carrasco Bonito,00,,17038910500
TO,1703909,Caseara,05,Caseara,00,,17039090500
TO,1704105,Centenário,05,Centenário,00,,17041050500
TO,1704600,Chapada de Areia,05,Chapada de Areia,00,,17046000500
TO,1705102,Chapada da Natividade,05,Chapada da Natividade,00,,17051020500
TO,1705508,Colinas do Tocantins,05,Colinas do Tocantins,00,,17055080500
TO,1705557,Combinado,05,Combinado,00,,17055570500
TO,1705607,Conceição do Tocantins,05,Conceição do Tocantins,00,,17056070500
TO,1706001,Couto Magalhães,05,Couto Magalhães,00,,17060010500
TO,1706100,Cristalândia,05,Cristalândia,00,,17061000500
TO,1706258,Crixás do Tocantins,05,Crixás do Tocantins,00,,17062580500
TO,1706506,Darcinópolis,05,Darcinópolis,00,,17065060500
TO,1707009,Dianópolis,05,Dianópolis,00,,17070090500
TO,1707108,Divinópolis do Tocantins,05,Divinópolis do Tocantins,00,,17071080500
TO,1707207,Dois Irmãos do Tocantins,05,Dois Irmãos do Tocantins,00,,17072070500
TO,1707306,Dueré,05,Dueré,00,,17073060500
TO,1707405,Esperantina,05,Esperantina,00,,17074050500
TO,1707553,Fátima,05,Fátima,00,,17075530500
TO,1707652,Figueirópolis,05,Figueirópolis,00,,17076520500
TO,1707702,Filadélfia,05,Filadélfia,00,,17077020500
TO,1707702,Filadélfia,10,Bielândia,00,,17077021000
TO,1708205,Formoso do Araguaia,05,Formoso do Araguaia,00,,17082050500
TO,1708254,Fortaleza do Tabocão,05,Fortaleza do Tabocão,00,,17082540500
TO,1708304,Goianorte,05,Goianorte,00,,17083040500
TO,1709005,Goiatins,05,Goiatins,00,,17090050500
TO,1709005,Goiatins,10,Cartucho,00,,17090051000
TO,1709005,Goiatins,15,Craolândia,00,,17090051500
TO,1709302,Guaraí,05,Guaraí,00,,17093020500
TO,1709302,Guaraí,10,Mirandópolis,00,,17093021000
TO,1709500,Gurupi,05,Gurupi,00,,17095000500
TO,1709807,Ipueiras,05,Ipueiras,00,,17098070500
TO,1710508,Itacajá,05,Itacajá,00,,17105080500
TO,1710706,Itaguatins,05,Itaguatins,00,,17107060500
TO,1710904,Itapiratins,05,Itapiratins,00,,17109040500
TO,1711100,Itaporã do Tocantins,05,Itaporã do Tocantins,00,,17111000500
TO,1711506,Jaú do Tocantins,05,Jaú do Tocantins,00,,17115060500
TO,1711803,Juarina,05,Juarina,00,,17118030500
TO,1711902,Lagoa da Confusão,05,Lagoa da Confusão,00,,17119020500
TO,1711951,Lagoa do Tocantins,05,Lagoa do Tocantins,00,,17119510500
TO,1712009,Lajeado,05,Lajeado,00,,17120090500
TO,1712157,Lavandeira,05,Lavandeira,00,,17121570500
TO,1712405,Lizarda,05,Lizarda,00,,17124050500
TO,1712405,Lizarda,10,Alto Bonito,00,,17124051000
TO,1712454,Luzinópolis,05,Luzinópolis,00,,17124540500
TO,1712504,Marianópolis do Tocantins,05,Marianópolis do Tocantins,00,,17125040500
TO,1712702,Mateiros,05,Mateiros,00,,17127020500
TO,1712801,Maurilândia do Tocantins,05,Maurilândia do Tocantins,00,,17128010500
TO,1713205,Miracema do Tocantins,05,Miracema do Tocantins,00,,17132050500
TO,1713304,Miranorte,05,Miranorte,00,,17133040500
TO,1713601,Monte do Carmo,05,Monte do Carmo,00,,17136010500
TO,1713700,Monte Santo do Tocantins,05,Monte Santo do Tocantins,00,,17137000500
TO,1713809,Palmeiras do Tocantins,05,Palmeiras do Tocantins,00,,17138090500
TO,1713957,Muricilândia,05,Muricilândia,00,,17139570500
TO,1714203,Natividade,05,Natividade,00,,17142030500
TO,1714203,Natividade,20,Príncipe,00,,17142032000
TO,1714302,Nazaré,05,Nazaré,00,,17143020500
TO,1714880,Nova Olinda,05,Nova Olinda,00,,17148800500
TO,1715002,Nova Rosalândia,05,Nova Rosalândia,00,,17150020500
TO,1715101,Novo Acordo,05,Novo Acordo,00,,17151010500
TO,1715150,Novo Alegre,05,Novo Alegre,00,,17151500500
TO,1715259,Novo Jardim,05,Novo Jardim,00,,17152590500
TO,1715507,Oliveira de Fátima,05,Oliveira de Fátima,00,,17155070500
TO,1715705,Palmeirante,05,Palmeirante,00,,17157050500
TO,1715754,Palmeirópolis,05,Palmeirópolis,00,,17157540500
TO,1716109,Paraíso do Tocantins,05,Paraíso do Tocantins,00,,17161090500
TO,1716208,Paranã,05,Paranã,00,,17162080500
TO,1716307,Pau D'Arco,05,Pau D'Arco,00,,17163070500
TO,1716505,Pedro Afonso,05,Pedro Afonso,00,,17165050500
TO,1716505,Pedro Afonso,10,Porto Real,00,,17165051000
TO,1716604,Peixe,05,Peixe,00,,17166040500
TO,1716653,Pequizeiro,05,Pequizeiro,00,,17166530500
TO,1716703,Colméia,05,Colméia,00,,17167030500
TO,1717008,Pindorama do Tocantins,05,Pindorama do Tocantins,00,,17170080500
TO,1717206,Piraquê,05,Piraquê,00,,17172060500
TO,1717503,Pium,05,Pium,00,,17175030500
TO,1717800,Ponte Alta do Bom Jesus,05,Ponte Alta do Bom Jesus,00,,17178000500
TO,1717909,Ponte Alta do Tocantins,05,Ponte Alta do Tocantins,00,,17179090500
TO,1718006,Porto Alegre do Tocantins,05,Porto Alegre do Tocantins,00,,17180060500
TO,1718204,Porto Nacional,05,Porto Nacional,00,,17182040500
TO,1718204,Porto Nacional,25,Luzimangues,00,,17182042500
TO,1718303,Praia Norte,05,Praia Norte,00,,17183030500
TO,1718402,Presidente Kennedy,05,Presidente Kennedy,00,,17184020500
TO,1718451,Pugmil,05,Pugmil,00,,17184510500
TO,1718501,Recursolândia,05,Recursolândia,00,,17185010500
TO,1718550,Riachinho,05,Riachinho,00,,17185500500
TO,1718659,Rio da Conceição,05,Rio da Conceição,00,,17186590500
TO,1718709,Rio dos Bois,05,Rio dos Bois,00,,17187090500
TO,1718758,Rio Sono,05,Rio Sono,00,,17187580500
TO,1718808,Sampaio,05,Sampaio,00,,17188080500
TO,1718840,Sandolândia,05,Sandolândia,00,,17188400500
TO,1718865,Santa Fé do Araguaia,05,Santa Fé do Araguaia,00,,17188650500
TO,1718881,Santa Maria do Tocantins,05,Santa Maria do Tocantins,00,,17188810500
TO,1718899,Santa Rita do Tocantins,05,Santa Rita do Tocantins,00,,17188990500
TO,1718907,Santa Rosa do Tocantins,05,Santa Rosa do Tocantins,00,,17189070500
TO,1718907,Santa Rosa do Tocantins,10,Cangas,00,,17189071000
TO,1718907,Santa Rosa do Tocantins,15,Morro de São João,00,,17189071500
TO,1719004,Santa Tereza do Tocantins,05,Santa Tereza do Tocantins,00,,17190040500
TO,1720002,Santa Terezinha do Tocantins,05,Santa Terezinha do Tocantins,00,,17200020500
TO,1720101,São Bento do Tocantins,05,São Bento do Tocantins,00,,17201010500
TO,1720150,São Félix do Tocantins,05,São Félix do Tocantins,00,,17201500500
TO,1720200,São Miguel do Tocantins,05,São Miguel do Tocantins,00,,17202000500
TO,1720259,São Salvador do Tocantins,05,São Salvador do Tocantins,00,,17202590500
TO,1720309,São Sebastião do Tocantins,05,São Sebastião do Tocantins,00,,17203090500
TO,1720499,São Valério,05,São Valério,00,,17204990500
TO,1720655,Silvanópolis,05,Silvanópolis,00,,17206550500
TO,1720804,Sítio Novo do Tocantins,05,Sítio Novo do Tocantins,00,,17208040500
TO,1720853,Sucupira,05,Sucupira,00,,17208530500
TO,1720903,Taguatinga,05,Taguatinga,00,,17209030500
TO,1720937,Taipas do Tocantins,05,Taipas do Tocantins,00,,17209370500
TO,1720978,Talismã,05,Talismã,00,,17209780500
TO,1721000,Palmas,05,Palmas,00,,17210000500
TO,1721000,Palmas,08,Buritirana,00,,17210000800
TO,1721000,Palmas,15,Taquaruçu,00,,17210001500
TO,1721109,Tocantínia,05,Tocantínia,00,,17211090500
TO,1721208,Tocantinópolis,05,Tocantinópolis,00,,17212080500
TO,1721257,Tupirama,05,Tupirama,00,,17212570500
TO,1721307,Tupiratins,05,Tupiratins,00,,17213070500
TO,1722081,Wanderlândia,05,Wanderlândia,00,,17220810500
TO,1722107,Xambioá,05,Xambioá,00,,17221070500
MA,2100055,Açailândia,05,Açailândia,00,,21000550500
MA,2100105,Afonso Cunha,05,Afonso Cunha,00,,21001050500
MA,2100154,Água Doce do Maranhão,05,Água Doce do Maranhão,00,,21001540500
MA,2100204,Alcântara,05,Alcântara,00,,21002040500
MA,2100204,Alcântara,10,São João de Cortes,00,,21002041000
MA,2100303,Aldeias Altas,05,Aldeias Altas,00,,21003030500
MA,2100402,Altamira do Maranhão,05,Altamira do Maranhão,00,,21004020500
MA,2100436,Alto Alegre do Maranhão,05,Alto Alegre do Maranhão,00,,21004360500
MA,2100477,Alto Alegre do Pindaré,05,Alto Alegre do Pindaré,00,,21004770500
MA,2100501,Alto Parnaíba,05,Alto Parnaíba,00,,21005010500
MA,2100501,Alto Parnaíba,10,Curupá,00,,21005011000
MA,2100550,Amapá do Maranhão,05,Amapá do Maranhão,00,,21005500500
MA,2100600,Amarante do Maranhão,05,Amarante do Maranhão,00,,21006000500
MA,2100709,Anajatuba,05,Anajatuba,00,,21007090500
MA,2100709,Anajatuba,10,Porto das Gabarras,00,,21007091000
MA,2100808,Anapurus,05,Anapurus,00,,21008080500
MA,2100832,Apicum-Açu,05,Apicum-Açu,00,,21008320500
MA,2100873,Araguanã,05,Araguanã,00,,21008730500
MA,2100907,Araioses,05,Araioses,00,,21009070500
MA,2100956,Arame,05,Arame,00,,21009560500
MA,2101004,Arari,05,Arari,00,,21010040500
MA,2101004,Arari,10,Bonfim do Arari,00,,21010041000
MA,2101103,Axixá,05,Axixá,00,,21011030500
MA,2101202,Bacabal,05,Bacabal,00,,21012020500
MA,2101251,Bacabeira,05,Bacabeira,00,,21012510500
MA,2101301,Bacuri,05,Bacuri,00,,21013010500
MA,2101350,Bacurituba,05,Bacurituba,00,,21013500500
MA,2101400,Balsas,05,Balsas,00,,21014000500
MA,2101509,Barão de Grajaú,05,Barão de Grajaú,00,,21015090500
MA,2101608,Barra do Corda,05,Barra do Corda,00,,21016080500
MA,2101707,Barreirinhas,05,Barreirinhas,00,,21017070500
MA,2101731,Belágua,05,Belágua,00,,21017310500
MA,2101772,Bela Vista do Maranhão,05,Bela Vista do Maranhão,00,,21017720500
MA,2101806,Benedito Leite,05,Benedito Leite,00,,21018060500
MA,2101905,Bequimão,05,Bequimão,00,,21019050500
MA,2101939,Bernardo do Mearim,05,Bernardo do Mearim,00,,21019390500
MA,2101970,Boa Vista do Gurupi,05,Boa Vista do Gurupi,00,,21019700500
MA,2102002,Bom Jardim,05,Bom Jardim,00,,21020020500
MA,2102036,Bom Jesus das Selvas,05,Bom Jesus das Selvas,00,,21020360500
MA,2102077,Bom Lugar,05,Bom Lugar,00,,21020770500
MA,2102101,Brejo,05,Brejo,00,,21021010500
MA,2102150,Brejo de Areia,05,Brejo de Areia,00,,21021500500
MA,2102200,Buriti,05,Buriti,00,,21022000500
MA,2102309,Buriti Bravo,05,Buriti Bravo,00,,21023090500
MA,2102309,Buriti Bravo,10,Bacatuba,00,,21023091000
MA,2102325,Buriticupu,05,Buriticupu,00,,21023250500
MA,2102358,Buritirana,05,Buritirana,00,,21023580500
MA,2102374,Cachoeira Grande,05,Cachoeira Grande,00,,21023740500
MA,2102408,Cajapió,05,Cajapió,00,,21024080500
MA,2102507,Cajari,05,Cajari,00,,21025070500
MA,2102507,Cajari,10,Boa Vista do Pindaré,00,,21025071000
MA,2102556,Campestre do Maranhão,05,Campestre do Maranhão,00,,21025560500
MA,2102606,Cândido Mendes,05,Cândido Mendes,00,,21026060500
MA,2102606,Cândido Mendes,10,Barão de Tromaí,00,,21026061000
MA,2102606,Cândido Mendes,15,Estandarte,00,,21026061500
MA,2102705,Cantanhede,05,Cantanhede,00,,21027050500
MA,2102754,Capinzal do Norte,05,Capinzal do Norte,00,,21027540500
MA,2102804,Carolina,05,Carolina,00,,21028040500
MA,2102903,Carutapera,05,Carutapera,00,,21029030500
MA,2103000,Caxias,05,Caxias,00,,21030000500
MA,2103109,Cedral,05,Cedral,00,,21031090500
MA,2103125,Central do Maranhão,05,Central do Maranhão,00,,21031250500
MA,2103158,Centro do Guilherme,05,Centro do Guilherme,00,,21031580500
MA,2103174,Centro Novo do Maranhão,05,Centro Novo do Maranhão,00,,21031740500
MA,2103208,Chapadinha,05,Chapadinha,00,,21032080500
MA,2103257,Cidelândia,05,Cidelândia,00,,21032570500
MA,2103307,Codó,05,Codó,00,,21033070500
MA,2103307,Codó,10,Codozinho,00,,21033071000
MA,2103307,Codó,15,São Raimundo de Codó,00,,21033071500
MA,2103406,Coelho Neto,05,Coelho Neto,00,,21034060500
MA,2103505,Colinas,05,Colinas,00,,21035050500
MA,2103554,Conceição do Lago-Açu,05,Conceição do Lago-Açu,00,,21035540500
MA,2103604,Coroatá,05,Coroatá,00,,21036040500
MA,2103703,Cururupu,05,Cururupu,00,,21037030500
MA,2103752,Davinópolis,05,Davinópolis,00,,21037520500
MA,2103802,Dom Pedro,05,Dom Pedro,00,,21038020500
MA,2103901,Duque Bacelar,05,Duque Bacelar,00,,21039010500
MA,2104008,Esperantinópolis,05,Esperantinópolis,00,,21040080500
MA,2104057,Estreito,05,Estreito,00,,21040570500
MA,2104073,Feira Nova do Maranhão,05,Feira Nova do Maranhão,00,,21040730500
MA,2104081,Fernando Falcão,05,Fernando Falcão,00,,21040810500
MA,2104099,Formosa da Serra Negra,05,Formosa da Serra Negra,00,,21040990500
MA,2104107,Fortaleza dos Nogueiras,05,Fortaleza dos Nogueiras,00,,21041070500
MA,2104206,Fortuna,05,Fortuna,00,,21042060500
MA,2104305,Godofredo Viana,05,Godofredo Viana,00,,21043050500
MA,2104305,Godofredo Viana,10,Aurizona,00,,21043051000
MA,2104404,Gonçalves Dias,05,Gonçalves Dias,00,,21044040500
MA,2104503,Governador Archer,05,Governador Archer,00,,21045030500
MA,2104552,Governador Edison Lobão,05,Governador Edison Lobão,00,,21045520500
MA,2104602,Governador Eugênio Barros,05,Governador Eugênio Barros,00,,21046020500
MA,2104628,Governador Luiz Rocha,05,Governador Luiz Rocha,00,,21046280500
MA,2104651,Governador Newton Bello,05,Governador Newton Bello,00,,21046510500
MA,2104677,Governador Nunes Freire,05,Governador Nunes Freire,00,,21046770500
MA,2104701,Graça Aranha,05,Graça Aranha,00,,21047010500
MA,2104800,Grajaú,05,Grajaú,00,,21048000500
MA,2104909,Guimarães,05,Guimarães,00,,21049090500
MA,2105005,Humberto de Campos,05,Humberto de Campos,00,,21050050500
MA,2105104,Icatu,05,Icatu,00,,21051040500
MA,2105104,Icatu,10,Itapera,00,,21051041000
MA,2105153,Igarapé do Meio,05,Igarapé do Meio,00,,21051530500
MA,2105203,Igarapé Grande,05,Igarapé Grande,00,,21052030500
MA,2105302,Imperatriz,05,Imperatriz,00,,21053020500
MA,2105351,Itaipava do Grajaú,05,Itaipava do Grajaú,00,,21053510500
MA,2105401,Itapecuru Mirim,05,Itapecuru Mirim,00,,21054010500
MA,2105427,Itinga do Maranhão,05,Itinga do Maranhão,00,,21054270500
MA,2105450,Jatobá,05,Jatobá,00,,21054500500
MA,2105476,Jenipapo dos Vieiras,05,Jenipapo dos Vieiras,00,,21054760500
MA,2105500,João Lisboa,05,João Lisboa,00,,21055000500
MA,2105609,Joselândia,05,Joselândia,00,,21056090500
MA,2105658,Junco do Maranhão,05,Junco do Maranhão,00,,21056580500
MA,2105708,Lago da Pedra,05,Lago da Pedra,00,,21057080500
MA,2105807,Lago do Junco,05,Lago do Junco,00,,21058070500
MA,2105906,Lago Verde,05,Lago Verde,00,,21059060500
MA,2105922,Lagoa do Mato,05,Lagoa do Mato,00,,21059220500
MA,2105948,Lago dos Rodrigues,05,Lago dos Rodrigues,00,,21059480500
MA,2105963,Lagoa Grande do Maranhão,05,Lagoa Grande do Maranhão,00,,21059630500
MA,2105989,Lajeado Novo,05,Lajeado Novo,00,,21059890500
